Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Female,Human Biology and Society,Global Health,Calcasian,Bisexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.7,4,12,23,Sometimes,Rarely,Always,Sometimes,Rarely,Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Not Sure,Disagree,Strongly Agree,Disagree,Strongly Agree,Not Sure,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,"Professor Lavelle set up soooo many office hours//undergraduate assistant hours. Generally, going to PLF sessions has helped me although I am not technically an AAP student. My all time favorite professor at UCLA, Dr. Tobolowsky, helped me succeed academically the most. He had the fairest tests that I've ever taken in my life and made it so that only content in his lecture slides was on the exam. Emotionally, I think my friends have helped me succeed the most. Their constant love and support has really kept me going. ","This school has done absolutely nothing to benefit my mental health. I would honestly argue that it has steadily declined since coming here. If I didn't have the friends that I have, I think this school would've driven me so crazy by now that I would either have transferred or be dead. ",Average Value,28.1,58.3,58.3,68.8,50
Female,Pre HBS,,Armenian,Heterosexual,Four-year College,Graduate or Professional Degree,Sophomore,No,,No,No,No,Yes,3.85,4.626,3,5,Rarely,Rarely,Often,Always,Never,Strongly Agree,Agree,Strongly Disagree,Not Sure,Disagree,Disagree,Strongly Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Not Sure,Disagree,Agree,Disagree,Disagree,Strongly Agree,Agree,Not Sure,Not Sure,I think having friends from my hometown has helped.,"I feel like, to some extent, students are hostile towards each other since it's a constant competition",Average Value,40.6,33.3,50,87.5,50
Female,"Molecular, Cell and Developmental Biology ",,Caucasian and Asian ,Bisexual,Four-year College,Four-year College,Junior,Yes,France,No,Yes,No,Yes,3.67,3.83,10,50,Sometimes,Rarely,Always,Rarely,Rarely,Agree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Not Sure,Strongly Agree,Agree,Strongly Agree,,Agree,Strongly Agree,"My prior education has been a huge part of my success at UCLA, I was privileged enough to attend a small high school that focused on college prep and college admissions. Socially, since the environment at UCLA is very collaborative, I've learned a lot from my peers than I expected I ever would and receive guidance and emotional/professional support from the campus communities I'm a part of. ","I have had several health problems throughout my college years that have prevented me from performing as well as I could academics-wise, additionally I've dealt with mental health issues and trauma during my years at UCLA which have caused minor setbacks. ",High Value,50,50,NA,68.8,33.3
Male,Undeclared,Undeclared,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Sophomore,No,,No,Yes,No,Yes,3.7,4.1,10,10,Sometimes,Never,Always,Often,Rarely,Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Not Sure,Not Sure,Agree,Disagree,Agree,Not Sure,Agree,Agree,Disagree,Strongly Agree,Not Sure,Agree,Agree,Agree,Agree,Agree,Agree,"I feel like good professors and TAs make a world of difference to my learning and overall happiness at school. When I'm happy in class, I'm happy outside of it. Most times I've been lucky and had caring professors and helpful TAs. Clubs have been a great way for me to destress and make friends that make each day at school better.","The size of all the STEM classes is pretty crazy. It's hard to get to know people because there's so much chaos and variance each class. It makes school feel like the opposite of home and that you're just a number. I know this is a widely known issue and it's not really UCLA's fault and one it can fix, but it's a big bummer. ",Average Value,59.4,25,58.3,56.3,58.3
Female,MAthematics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,Yes,India,No,Yes,No,Yes,3.74,4,15,10,Often,Often,Sometimes,Rarely,Rarely,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Not Sure,Agree,Disagree,Strongly Agree,Not Sure,Agree,Agree,Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,My frie nds,finding a job after college,Low Value,53.1,41.7,52.8,62.5,41.7
Female,Physiological Sciences,,Asian,Gay/ Homosexual,High school or less,Two-year College,Senior,No,,No,Yes,Yes,Yes,3.29,4.02,4,17,Rarely,Sometimes,Always,Sometimes,Rarely,Strongly Agree,Not Sure,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Not Sure,Not Sure,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Having friends that were very open-minded and kind helped me cope a lot. Many professors are welcoming and tell us that we are free to talk to them about whatever even if it is not academically related. ,"Learning still feels competitive, counseling services aren't as readily available like it is advertised because it is very hard to make appointments, signing up for classes is difficult and stressful because of schedule conflicts with major classes and getting late enrollment times. Housing is very expensive & if it is affordable, it is cramped because I have to live with 4-5 other people.",Average Value,40.6,83.3,47.2,93.8,66.7
Female,biology ,,Latino/Hispanic,Heterosexual,High school or less,High school or less,Junior,No,,No,No,Yes,Yes,2.5,4.33,3,7,Sometimes,Rarely,Always,Often,Rarely,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Not Sure,Strongly Agree,Disagree,Not Sure,Disagree,Not Sure,Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Not Sure,Agree,I made a great group of friends that grew up with more opportunities than I did. They help me and motivate me to keep going when times get rough. It is hard to always get the short end of the stick even though I feel like I work harder than they do. ,I come from a small town and coming here it made me realize everything I missed out on to prepare myself for such a challenging school. It gets hard to see others succeed and be able to learn so efficiently and easily. ,Average Value,37.5,91.7,38.9,62.5,83.3
Female,Human Biology and Society,,Latino/Hispanic,Heterosexual,High school or less,High school or less,Junior,No,,No,No,Yes,Yes,3,4.2,10,5,Often,Never,Always,Sometimes,Sometimes,Not Sure,Disagree,Disagree,Agree,Agree,Agree,Disagree,Not Sure,Not Sure,Not Sure,Disagree,Disagree,Not Sure,Agree,Not Sure,Disagree,Disagree,Agree,Not Sure,Not Sure,Strongly Agree,Agree,Agree,Agree,The factors that have helped me succeed at UCLA is having a community and group of friends that I can turn to when I feel challenged. ,,Average Value,53.1,75,66.7,37.5,41.7
Female,Physiological Science,N/A,Latino/Hispanic,Heterosexual,High school or less,High school or less,Junior,No,,No,Yes,Yes,Yes,3.24,4.02,1,2,Rarely,Rarely,Always,Never,Rarely,Agree,Disagree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Not Sure,Not Sure,Not Sure,"Good teachers, that's it. ","I commute from home, it's a two hour commute to go and another 2 to come back home. More if there is traffic. I feel like the hours sitting on the bus are wasted. I try to study on the bus or do some kind of work but it is difficult. I don't have a lot of friends either since I live off campus, it's difficult to forge bonds. I've also never been good at asking for help when I need it, convinced I can figure it out on my own. Personally, I think the education system is broken. I think tests are a good way to evaluate what one has learned, but not reviewing the examinations. Passing students who understood 70% of the material and then moving on to the next subject that requires an understanding of the material one only understood 70%, that logic is flawed. I also don't feel my high school prepared me for college, and while there are various resources put in place to help people like me I'm not able to participate in many of them.",Average Value,34.4,100,22.2,75,83.3
Male,Biology,,Asian,Heterosexual,High school or less,High school or less,Junior,No,nah,No,Yes,Yes,Yes,3.96,4.8,3,10,Often,Sometimes,Always,Often,Rarely,Agree,Strongly Agree,Not Sure,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Not Sure,Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Not Sure,Agree,Disagree,Agree,Agree,Agree,Agree,A supportive group of friends and family,Large class sizes and heavy competetition :/,Low Value,78.1,41.7,61.1,31.3,50
Female,Psychobiology,,Calcasian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.1,4.5,20,5,Often,Sometimes,Always,Always,Rarely,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Not Sure,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,I joined a sorority sophomore year and this helped a lot with meeting more people which improved my social experience at UCLA and also helped me meet a lot of other people taking the same classes as me to help me out academically.,My sophomore year I messed around a lot my spring quarter and didnt spend as much time studying honestly because I was distracted by social events and a boy. not proud of it lol,Average Value,62.5,41.7,66.7,50,33.3
Female,Biology,,Asian,Heterosexual,Two-year College,Two-year College,Sophomore,No,,No,Yes,Yes,Yes,3.778,4.77,20,12,Rarely,Often,Always,Never,Sometimes,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Agree,Strongly Agree,"Professors like Will Conley, Mitra Hooshmand, Juan Herrera, Miguel-Angel Gutierrez, and Linda Zanontian come to mind when I think about fantastic professors dedicated to educating students and making them feel comfortable in the classroom.","UCLA has such a plethora of resources that it felt overwhelming for me to know where to start. As a second year now, I feel a lot of regret about not being involved on campus last year because I didn't know what to do.",High Value,59.4,33.3,66.7,68.8,41.7
Female,Psychobiology,,Calcasian,Queer,Two-year College,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.23,4.1,5,6,Sometimes,Sometimes,Always,Never,Never,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Not Sure,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Not Sure,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,"Finding success and companionship within my field/major was much more difficult than I ever expected. When I started at UCLA, I felt an immense pressure like never before to prove to my peers that I?d earned my spot alongside them. As cynical as it may sound to say so, I found that talking to others in class often left me feeling drained and inferior. Pressure for success and perfection is applied as heavily by classmates as parents, professors, and institutions. It?s my third year and I?m only barely feeling as though I have my head above water, and this is only after I?ve made the decision to live off-campus. Distance is what helped me succeed at UCLA; I found that the distractions on campus? whether they took the form of chaotic roommates or unrelentingly perfect classmates? were too much for my mental health. Moving off-campus, into a quiet neighborhood with my partner, has proven invaluable to my ability to succeed academically at UCLA. However, I?ve undoubtedly had to sacrifice my social life as a result of this distance? I?m no longer close (spatially) to my friends, which makes it nearly impossible to ever see each other since we?re all so busy with the demands of school and extracurriculars. 

Ultimately, a bit of separation from campus culture is what I needed to succeed. Academia, especially STEM at UCLA, invites a toxic culture of achievement, comparison, and perfection, that is tangible to all students? but we ignore it, even choosing to participate if it?ll give us an advantage. I need as much distance from that as is reasonably possible. ","I failed my first Chem quiz at UCLA. It was the very first quiz I ever took in college, and I got a 50%. I?d never received a score so low on anything, and I was crushed, turning to my floormates and classmates to complain? and hopefully seek encouragement. I was met with almost satisfied suggestions to drop the course, to change majors, to change life paths. ?This is going to be really, really difficult for you if you don?t even understand THAT.? ?Are you sure you want to be pre-med?? ?You know Chem?s only going to get harder.? Each person I spoke to smiled quietly at my (literal) failure, urging me to give up, convincing me that each test carried the weight of my entire future. I assumed I just had bad luck with floormates, so I started a group chat with a few classmates from my Chem class. One person texted and asked a basic conceptual question, to which another member replied ?I can?t answer that. My parents read my messages and will be upset with me if they see I?m helping the competition.? 

At this point, only a few weeks into my freshman year, the toxic culture of UCLA pre-meds was entirely tangible? in fact, it had slapped me in the face. I was dejected. I felt like every person around me saw me as competition, rather than a classmate or peer that they could learn from (and vice versa). The environment that has been cultivated at UCLA, specifically in the STEM department, is absolutely crushing? and no one?s allowed to acknowledge that. If you acknowledge that this is hard, then you?ve lost. It often feels as though the expectation at UCLA is to be perfect, to never fail, to never blink an eye at the overwhelming expectations of classes and extracurriculars? because we?re Bruins, we?re the #1 public university. 

As someone with mental health issues, I?ve often found it detrimental to rise to the occasion. In order to do all that is expected of me, I have to sacrifice my social life, my personality, sleep, eating? school has to be my #1 priority at all times. Lack of routine, especially sleep and meal times, has destabilized my mental health every single quarter. I?m exhausted, and I can?t turn to my peers, because we?re all just supposed to pretend we?re doing fine. The intersection of the toxicity of campus culture and my own personal mental health issues often leaves me feeling at a disadvantage compared to other students (especially when you account for the lack of availability of sufficient psychological and psychiatric care from the University).",High Value,18.8,16.7,69.4,50,66.7
Male,MIMG,,Asian,Heterosexual,Four-year College,Two-year College,Junior,No,,No,Yes,Yes,Yes,3.7,4,15,40,Always,Rarely,Always,Sometimes,Never,Strongly Agree,Strongly Disagree,Not Sure,Not Sure,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Not Sure,Not Sure,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"I am a part of a club called Foundations Choreography. Through my club, I was able to expand my network, make friends, and make wonderful memories. Because of my club I had a place where I belonged at while studying at UCLA, which helped me survive UCLA.",None.,Low Value,56.3,83.3,83.3,50,33.3
Male,biology,,Asian,I prefer not to say,High school or less,High school or less,Junior,No,,No,No,Yes,Yes,3.7,3.95,10,10,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,joining an honor society and surrounding myself with successful people help motivate me,financial status,Low Value,50,50,NA,50,50
Female,"Molecular, Cell, and Developmental Biology",N/A,Asian,Bisexual,Graduate or Professional Degree,Four-year College,Senior,No,,No,No,No,Yes,3.925,4.6,4,8,Rarely,Rarely,Always,Sometimes,Rarely,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Not Sure,Agree,"I succeed academically because I am not involved in multiple clubs and I do not attend many social events. I devote most of my time to studying. Whenever I am on the bus, during that hour to hour and a half commute, I look over lecture notes or I catch up on some sleep. In terms of being emotionally successful, I believe I can handle the stress that comes with classes pretty well now. I remember being very anxious about my grades but now I just tell myself that there is no point in having self-doubt and ruminating over all the mistakes you have made. What's done is done and there is nothing to do but move on it. Learn from your mistakes and be happy about what is coming in the future and do not focus on what is in the past.","Not living on campus makes it very difficult to have a social life. I cannot live on or near campus because I cannot afford it. Because I don't live on campus, I don't really form long-term relationships with classmates since I only ever really see them in class. Moreover, since most social events and clubs have meetings in the evening or at night, it is difficult to attend them. I always have to be cognizant of when the last bus is and decide whether a social gathering is worth me walking home in the dark once I get off the bus. Moreover, at night, the bus has some strange people. One time, I stayed on campus for a club social until 10 pm. When I got on the bus to go back to my apartment, a man sat next to me and asked me questions on where I lived. He tried to lean his head on my shoulder and it made me very uncomfortable. This has made me not want to stay on campus late at night, meaning I won't be able to attend social gatherings and make friends.",Average Value,43.8,66.7,27.8,43.8,100
Female,Psychobiology ,N/A,Asian,Heterosexual,High school or less,Graduate or Professional Degree,Junior,Yes,South Korea,No,No,No,Yes,3.75,4,6,1,Often,Never,Always,Sometimes,Sometimes,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Not Sure,Not Sure,Disagree,Not Sure,Agree,Not Sure,Strongly Agree,Not Sure,Disagree,Agree,Disagree,Not Sure,Not Sure,,,Low Value,28.1,25,38.9,68.8,75
Female,Environmental Science,Environmental Engineering ,Latino/Hispanic,Heterosexual,High school or less,High school or less,Junior,No,,No,No,Yes,Yes,3.2,4.8,16,1,Never,Rarely,Always,Rarely,Rarely,Strongly Agree,Agree,Not Sure,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Not Sure,Agree,Disagree,Not Sure,Disagree,Agree,Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Not Sure,I have a great group of sorority sisters that have supported me here at UCLA. ,My academics are really hard and its hard for my friends/sisters to relate because they are north campus majors. I have to rely on outside sources to help and sometimes I feel uncomfortable asking for help from those i do not know. ,High Value,31.3,83.3,44.4,75,75
Female,Biology,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.6,3.9,5,3,Rarely,Never,Always,Often,Often,Disagree,Agree,Strongly Disagree,Agree,Not Sure,Disagree,Disagree,Agree,Agree,Not Sure,Disagree,Disagree,Not Sure,Strongly Agree,Strongly Agree,Disagree,Not Sure,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Joining in clubs really helps me come over struggles in socially and emotionally. ,Too much work and stress in my major. ,Average Value,65.6,50,69.4,37.5,50
Female,Physiological Sciences,,Asian,Heterosexual,High school or less,Two-year College,Senior,No,,No,Yes,Yes,Yes,3.56,4.3,30,100,Rarely,Rarely,Always,Often,Rarely,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Not Sure,Not Sure,Disagree,Disagree,Not Sure,Not Sure,Disagree,Strongly Agree,Not Sure,Not Sure,Strongly Agree,"I've had many great professors who make classes interesting, mentors who have inspired me, and friends that support me.","Mental health has inhibited my success academically, socially, and emotionally. It's something I still struggle with everyday but I'm getting help and I want to believe I have a good support system.",Average Value,37.5,100,66.7,50,33.3
Female,Psychobiology,Global Health,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.69,4.65,15,5,Sometimes,Sometimes,Always,Rarely,Often,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Not Sure,Not Sure,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Not Sure,Strongly Agree,Not Sure,Disagree,Strongly Agree,Not Sure,Not Sure,Agree,"Family support and openness to listen and talk to me at all times, support of a few good friends, joining a dance team, academic struggles early in my second year of college have motivated me more","failed friendships/romantic relationships, feeling of being alone at UCLA, being an average student, stress induced by UCLA classes, a string of unhelpful professors and TAs, highly competitive UCLA atmosphere, large distance from home",Average Value,28.1,58.3,36.1,87.5,83.3
Female,biology ,,Latino/Hispanic,Heterosexual,High school or less,High school or less,Junior,No,,No,No,Yes,Yes,3,4.3,30,15,Sometimes,Rarely,Always,Sometimes,Never,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not Sure,Agree,Strongly Disagree,Strongly Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Not Sure,Not Sure,Strongly Agree,Agree,Not Sure,Agree,My friendships have definitely helped me in dealing with feeling alone or stress from academics. Being part of clubs that shift your mind to other activities has also helped. Overall having family and friends emphasize the need for mental health rather than consuming yourself in doing well 100% of the time.,Feeling as though I belong at UCLA because their is a lack of representation of people from my ethnic background has affected me. Being a first generation student and not knowing what college entailed fully has also been an obstacle. Also not being fully aware of the resources available as soon as I started freshman year has been a struggle. ,High Value,46.9,91.7,55.6,31.3,66.7
Female,Biology,,Latino/Hispanic,Heterosexual,Four-year College,Four-year College,Sophomore,No,,No,No,No,Yes,3.8,4.5,0,10,Rarely,Rarely,Always,Rarely,Sometimes,Agree,Disagree,Strongly Disagree,Agree,Agree,Not Sure,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,What has helped me succeed the most at UCLA is my boyfriend. I met him Fall Quarter freshman year at UCLA and he has helped me the most in school. He is always there for me and I feel like we are always in things together. It?s nice knowing we can do better academically and emotionally when we have each other. I truly couldn?t have gotten this far without him. ,"Being away from my family, having to work, and sometimes struggling with balancing a social life, and keeping up academically.",Average Value,34.4,66.7,58.3,56.3,41.7
Male,Applied Math & Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,No,No,No,Yes,3.85,3.9,50,20,Rarely,Sometimes,Always,Sometimes,Sometimes,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Not Sure,Not Sure,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Not Sure,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,"Friends, Family",Family,Average Value,59.4,41.7,63.9,37.5,41.7
Male,Neuroscience,none,"Jewish, Iranian, Filipino",Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.63,4.5,100,100,Often,Rarely,Always,Often,Sometimes,Strongly Agree,Agree,Not Sure,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Not Sure,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,"Family support, having a nice cultural/religious community on campus, having friends in my major, self-confidence","over-confidence, anxiety",Average Value,62.5,16.7,63.9,56.3,50
Female,"Molecular, Cell, Developmental Biology",,Calcasian,Heterosexual,High school or less,High school or less,Junior,No,,No,Yes,Yes,Yes,3.409,4.34,1,6,Rarely,Sometimes,Always,Always,Never,Not Sure,Agree,Disagree,Agree,Agree,Agree,Not Sure,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Not Sure,,Agree,Agree,Agree,Agree,Agree,Agree,"I found that when I first came to UCLA, I was very home sick. I found that calling my mom always help with my emotional, social or academic problems. At one point I called crying about not feeling like I was capable of handling my classes and she responded with ""It's okay, this isn't high school anymore, this is adult school, it's suppose to be challenging."" Other than that, I found that I made a hobby here. I like to go to muscle beach and do the traveling rings. I've meet so many new people there and it was a good way to keep my mind off of stress and for me to feel like I was in cheer again.","Week 2 of my freshman year, me and my boyfriend of two years broke up (I know its cliche, but I really took it hard), we both go here so I saw him continuously. That entire year was rough emotionally and socially. I could barely meet anyone, could never sleep, and was distracted from my studies. My sophomore year my fafsa lowered and I ended up gettin a job to compensate which took up a lot of my time. Overall, I'd say it took me a while to adjust but I very happy at UCLA, regardless of the struggles.",Average Value,50,75,NA,37.5,NA
Female,biology,,Latino/Hispanic,Heterosexual,Four-year College,Two-year College,Junior,No,,No,Yes,No,Yes,3.65,4.23,10,3,Rarely,Rarely,Sometimes,Rarely,Rarely,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Not Sure,Agree,Disagree,Disagree,Strongly Agree,Agree,Not Sure,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Visiting my academic counselor at least once a quarter has helped me to ease my anxiety regarding academics.,Not being able to live at UCLA has inhibited me from making more friends and or forming study groups.,High Value,46.9,58.3,50,75,75
Female,Psychobiology,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.2,4,6,50,Sometimes,Sometimes,Often,Rarely,Never,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Not Sure,Agree,Not Sure,Agree,Disagree,Disagree,Not Sure,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,"Joining student organizations really helped with my transition into UCLA. Upon joining the Campus Tours organization at UCLA, I was welcomed into a family consisting of such diverse people that have truly shaped my college experience. I am constantly learning from them, and laughing with them - they allowed me to experience what it's like to have friends turn into family.",The times of my college career in which I wasn't branching out as much socially have been the most challenging for me in every regard. Being socially isolated heightened any school-related anxiety I was facing and ultimately left me feeling like I didn't belong at UCLA.,High Value,59.4,25,72.2,43.8,33.3
Female,Psychobiology,Global Health,Asian,Heterosexual,High school or less,Two-year College,Junior,No,,No,No,Yes,Yes,3.9,4.6,20,20,Sometimes,Rarely,Often,Rarely,Often,Strongly Agree,Disagree,Disagree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Not Sure,Disagree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,Agree,I honestly think that joining organizations that I am passionate about has helped me the most in feeling like I have succeeded at UCLA. Being able to share my talents and resources to others gives me a lot of motivation. ,Just feeling like I am a number amongst everyone else. It is so easy to feel insignificant in such a huge school. I feel inhibited when I feel like professors do not remember me. ,Average Value,43.8,NA,55.6,37.5,50
Female,Biology B.S.,Spanish ,Latino/Hispanic,Heterosexual,High school or less,Graduate or Professional Degree,Senior,No,,No,No,No,Yes,2.75,4.02,10,5,Sometimes,Sometimes,Often,Rarely,Never,Agree,Strongly Disagree,Not Sure,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Not Sure,Disagree,Disagree,"The one thing keeping me going is the thought of the expectations my parents have put on me, and the support form my closest circle of friends. ","I have struggled with having confidence in myself, I have felt like I don't belong here, that I am not as smart as everyone else, and this has led me to isolate myself and lag on my academics. Also, I think that to succeed at UCLA you need to be social and outspoken in order to get your needs solved. This is something I struggle with a lot because I don't have the ability to just start talking to someone and asking questions. ",Low Value,15.6,83.3,19.4,100,100
,,,,,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,,,NA,NA,NA,NA,NA,NA
Male,bio,,Calcasian,Heterosexual,Two-year College,Graduate or Professional Degree,Sophomore,No,,No,Yes,No,Yes,3.3,4,20,20,Often,Never,Always,Sometimes,Never,Not Sure,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Disagree,Not Sure,Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,My faith,my own stress and anxiety ,High Value,37.5,25,69.4,81.3,25
Female,Neuroscience,N/A,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.969,4.55,20,7,Often,Rarely,Always,Rarely,Sometimes,Agree,Not Sure,Disagree,Agree,Disagree,Disagree,Disagree,Not Sure,Not Sure,Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Having a social support group at UCLA has been a great pillar for my success throughout college as it provides a group to lean on and socialize with, struggle with in academics, and turn to in times of need. Specifically, when I found out my father was diagnosed with cancer, my roommates and close friend group were the first people I turned to for a shoulder to lean on and speak comfortably about my emotions such that I could cope with circumstance in a healthy manner.  ",Large class sizes inhibit my success at UCLA by preventing more personalized relationships with professors and resources allocated to students individually.,High Value,71.9,41.7,88.9,12.5,25
