Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Male,Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,South Korea,Yes,No,No,Yes,3.8,NA,10,2,Rarely,Rarely,Always,Sometimes,Rarely,Agree,Disagree,Disagree,Agree,Not Sure,Strongly Agree,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Not Sure,Disagree,Not Sure,Agree,Make friends and study together,study hard,Low Value,50,75,47.2,50,58.3
Female,Statistics,None,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,Yes,No,No,Yes,3.6,3.8,40,20,Often,Rarely,Always,Sometimes,Rarely,Not Sure,Not Sure,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Disagree,Not Sure,Not Sure,Agree,Agree,Not Sure,Disagree,Not Sure,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,Average Value,62.5,0,69.4,43.8,41.7
Male,Stats,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,Yes,Australia,No,Yes,No,Yes,NA,NA,NA,NA,Sometimes,Often,Often,Often,Rarely,Agree,Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Not Sure,Disagree,Agree,Not Sure,Agree,Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Clubs,"Lack of sleep, busy workload, not enough in class examples",Average Value,53.1,83.3,63.9,50,25
Female,stats,no,Asian,Gay/ Homosexual,Four-year College,Four-year College,Freshman,Yes,Tianjin,Yes,No,No,Yes,NA,3.8,3,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,academically,socially,Average Value,62.5,100,33.3,75,100
Male,STATISTICS,,Asian,Heterosexual,Two-year College,Two-year College,Junior,Yes,CHINA,Yes,No,No,Yes,NA,3.81,100,10,Always,Rarely,Always,Always,Often,Strongly Agree,Agree,Agree,Not Sure,Strongly Disagree,Strongly Disagree,Disagree,Not Sure,Strongly Disagree,Not Sure,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"In UCLA, the academic pressure has increased. But I learned how to solve these problems.",NO,Average Value,84.4,16.7,80.6,12.5,50
Male,Statistics,,Asian,Heterosexual,Two-year College,Four-year College,Senior,No,,No,Yes,Yes,Yes,3,4,6,100,Rarely,Rarely,Always,Always,Sometimes,Not Sure,Agree,Disagree,Agree,Not Sure,Strongly Agree,Disagree,Not Sure,Agree,Strongly Agree,Not Sure,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,My friends and my family have always been supportive throughout my time here at UCLA. It took me awhile to get used to the academics here at UCLA as I was a not a great student at first it took me some time but i finally figured out how to study and how much to study.," I felt intimidated when I was in class, an imposter at times. ",Average Value,59.4,75,69.4,50,58.3
Female,Statistics,None,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.9,4.2,15,8,Sometimes,Rarely,Always,Sometimes,Often,Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Not Sure,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,I think that having the support of my family has been a big factor in helping me succeed at UCLA.,"I think that my reluctance to step out of my comfort zone has sometimes inhibited my success, mostly in regard to things like joining clubs and other extracurricular activities.",Average Value,71.9,25,66.7,50,33.3
Male,Statistics,,Latino/Hispanic,Heterosexual,High school or less,High school or less,Fifth Year,No,,No,Yes,Yes,Yes,2.782,4.02,40,10,Rarely,Sometimes,Always,Often,Rarely,Strongly Agree,Not Sure,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Not Sure,Not Sure,Agree,Not Sure,Agree,Not Sure,Agree,Not Sure,Not Sure,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,"My fraternity helped me find a community of people like me, who have struggled like, and still paid their work ethic, hobbies, and passions forward to help others reach their best selves. My friends and family from my hometown helped me emotionally, the relationships I made in college taught me how to behave and respect others from different backgrounds.","Being a first year, limited high school resources, and the absence of diversity on campus, affected me negatively in my college career",Low Value,53.1,100,50,62.5,83.3
Male,Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Junior,Yes,South Korea,Yes,No,No,Yes,NA,3,20,5,Sometimes,Never,Often,Sometimes,Rarely,Strongly Agree,Strongly Agree,Not Sure,Disagree,Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"having a positive mindset, be outgoing.",Not that much,Average Value,68.8,33.3,72.2,50,33.3
Male,Statistics,none,Calcasian,Heterosexual,Four-year College,Four-year College,Junior,No,,Yes,Yes,No,Yes,NA,3.8,4,16,Sometimes,Rarely,Always,Often,Often,Agree,Agree,Agree,Not Sure,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Going to office hours, looking for tutoring and support programs, working with my peers in my classes and forcing myself to get enough sleep at school.","The workload of certain classes, the fast pace of the quarter system, the difficulty of certain exams, and being new to a different social climate at UCLA",Low Value,37.5,66.7,47.2,81.3,66.7
Female,Statistics,Math,Asian,Heterosexual,High school or less,High school or less,Freshman,Yes,China,Yes,No,Yes,No,NA,NA,20,20,Rarely,Never,Always,Rarely,Rarely,Agree,Not Sure,Not Sure,Strongly Disagree,Disagree,Agree,Agree,Agree,Not Sure,Not Sure,Disagree,Not Sure,Not Sure,Disagree,Not Sure,Disagree,Not Sure,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,"I feel that the factors that have contributed to my academic and social success at UCLA are the academic environment that UCLA brings to me and the professors who have helped me. When I was studying at UCLA, I felt a good learning atmosphere and the help of teachers and classmates. On the social side, I am a very introverted person, but the professors and classmates showed great enthusiasm and made me feel warm. Thanks UCLA","I feel that the factors that hinder my academic and social success are my slow personality and lack of expression and communication. Because of my slow and introverted personality, I am a little slow in making friends, but I believe that the environment that UCLA has given me will slowly change.",Average Value,46.9,33.3,63.9,43.8,50
Female,Stats,,Latino/Hispanic,Gay/ Homosexual,High school or less,High school or less,Senior,No,,No,No,No,Yes,2.9,4.5,7,4,Sometimes,Sometimes,Often,Often,Rarely,Strongly Agree,Disagree,Disagree,Not Sure,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Not Sure,Disagree,Not Sure,Not Sure,Not Sure,Not Sure,My friends really support me when I have trouble in my classes.,"I feel that my high school did not prepare me for how difficult college was going to be. Also, I came out to my family my second year of college and they were not supportive at all. That was definitely my hardest year at UCLA. ",Low Value,28.1,66.7,38.9,62.5,91.7
Female,statistics,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,China,Yes,No,Yes,Yes,3.1,3.9,10,2,Rarely,Often,Always,Rarely,Sometimes,Disagree,Disagree,Not Sure,Not Sure,Disagree,Strongly Agree,Agree,Strongly Agree,Not Sure,Agree,Agree,Not Sure,Agree,Agree,Agree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Not Sure,Strongly Disagree,Not Sure,,,Low Value,40.6,58.3,44.4,56.3,50
Female,Statistics,Digital Humanities,Latino/Hispanic,,Two-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.569,4.8,1,8,Sometimes,Often,Always,Often,Sometimes,Strongly Agree,Not Sure,Disagree,Disagree,Not Sure,Strongly Agree,Strongly Disagree,Agree,Not Sure,Disagree,Strongly Disagree,Disagree,Not Sure,Not Sure,Strongly Agree,Strongly Disagree,Strongly Agree,Not Sure,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,"Academically: the relationships with people I have made in my major. I am really horrible at studying alone and motivating myself to do work, so being able to have friends who keep me accountable and help me understand the subject is extremely helpful. I wouldn't be successful if it wasn't for them. Socially: joining student organizations has led me to find my best friends in college. Before I was in student organizations, I was really lonely. Emotionally: communicating with my friends. ","taking classes that aren't relevant to my interests but I have to in order to graduate (i.e. Japan 50). Taking classes that I thought would be interesting but turns out they were horrible and I got nothing out of them. Taking classes with horrible professors. Spreading myself too thin: I do a ton of extracurricular activities at UCLA, I intern, and I am a full time student. I am completely drained and my academics are suffering because of it but its my last year to be a college student so I don't want to give up extracurriculars and I need the money so I can't give up my internship. It's really stressful.",High Value,59.4,58.3,77.8,25,50
Male,stat,/,Asian,Heterosexual,Four-year College,Four-year College,Junior,No,,Yes,No,No,Yes,NA,3.5,30,10,Often,Rarely,Always,Rarely,Rarely,Agree,Agree,Agree,Not Sure,Disagree,Not Sure,Disagree,Disagree,Disagree,Disagree,Disagree,Not Sure,Agree,Agree,Agree,Not Sure,Not Sure,Not Sure,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Not Sure,"The most important thing to enter UCLA is that I need to know how to make the best plan to study according to the schedule of each semester. After I go to community college, it's really students themselves making the decision about how much they want to earn as a college student. It's really important to plan the time about preparing for the class, doing the homework, reviewing for the quiz/exams, and your own social life with friends. ","One of the factor inhibited the success is constancy. Learning is a long process, although you start the class with a really good performance, one mistake you make in the middle might hurt you badly in the course. I have experimence that few times in the past. Starting with a good position and getting loose and then mass up one exam which ended up a heavy pressure on the final to keep the grade up.",Average Value,75,41.7,63.9,31.3,50
Female,Statistics,,Latino/Hispanic,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.23,4.67,0,8,Often,Sometimes,Always,Often,Often,Agree,Disagree,Disagree,Not Sure,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Not Sure,Agree,Disagree,Agree,Agree,Agree,Agree,I believe having a supportive friend group that I live with has helped my mental health and performance in academics.,My lack of math preparation before coming to UCLA.,Low Value,62.5,33.3,66.7,37.5,50
Male,Statistics,Accounting,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,No,,No,Yes,No,Yes,3.7,3.9,30,15,Sometimes,Often,Always,Always,Rarely,Agree,Agree,Strongly Disagree,Disagree,Agree,Agree,Not Sure,Not Sure,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"I would say that confidence is a big factor. Having confidence in whatever you do will lead to you being successful. Also being able to self reflect and correct your mistakes. If you are constantly evaluating yourself, you can adapt to what's working and what isn't","Probably just fear. Fear of failing, fear of the perception of others, fear of opening. Just all different types of fear",Average Value,71.9,58.3,61.1,25,58.3
Female,Statistics,Entrepreneur,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,Indonesia,Yes,No,No,Yes,3.4,3.5,100,30,Rarely,Sometimes,Always,Never,Rarely,Not Sure,Strongly Agree,Not Sure,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Not Sure,Not Sure,Not Sure,Disagree,Not Sure,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Society, environment, and supportive enggagement",,Average Value,43.8,75,66.7,62.5,66.7
Male,Statistics,,Half Latino half Caucasian,Heterosexual,Four-year College,High school or less,Senior,No,,No,Yes,No,Yes,2.89,4.59,20,6,Sometimes,Sometimes,Always,Often,Never,Agree,Disagree,Not Sure,Not Sure,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Not Sure,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Not Sure,"The college community on the hill help me get through the first two years pretty easy. Everyday walking around seeing all these students striving for their goals, it motivated me get my work done. Academically, studying with friends helps ease the stress load. ",The freedom and independence was a major factor for my somewhat downfall. There was a time of lack of motivation overcame my mood accompanied with foolish decisions.,Low Value,28.1,66.7,38.9,62.5,75
Female,Statistics,N/A,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.48,4.6,5,6,Rarely,Sometimes,Always,Sometimes,Rarely,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Not Sure,Disagree,Disagree,Agree,Not Sure,Agree,Strongly Agree,Not Sure,Not Sure,Not Sure,The thing that has helped me succeed the most academically is asking my peers who have taken classes that I am currently in for help. I'm often too nervous or embarrassed to go to office hours so I feel more comfortable asking friends for help.,I struggled a lot with depression and other mental health problems during my first year two years at UCLA which hindered my academic success significantly. I found it difficult to seek any sort of professional help as I don't have UCSHIP and my provider is quite far from UCLA.,High Value,53.1,58.3,50,75,41.7
Male,Statistics,,Latino/Hispanic,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Fifth Year,No,,No,Yes,No,Yes,2.68,4.48,40,15,Often,Sometimes,Often,Rarely,Never,Not Sure,Agree,Strongly Disagree,Agree,Disagree,Not Sure,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Not Sure,Agree,Not Sure,Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,#NAME?,#NAME?,High Value,68.8,50,77.8,37.5,25
Male,Statistics,,Asian,Heterosexual,High school or less,Two-year College,Sophomore,Yes,MALAYSIA,No,No,Yes,Yes,3.7,4,10,10,Sometimes,Sometimes,Often,Rarely,Rarely,Strongly Agree,Not Sure,Not Sure,Agree,Not Sure,Agree,Not Sure,Agree,Not Sure,Strongly Agree,Agree,Agree,Agree,Not Sure,Agree,Agree,Not Sure,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Agree,Self maturity,High self-conscious and low self-confidence,Average Value,46.9,66.7,41.7,68.8,66.7
Female,Statistics,,Asian,I prefer not to say,Four-year College,Four-year College,Junior,Yes,china,No,No,No,Yes,3.8,4.1,10,2,Often,Rarely,Always,Often,Often,Disagree,Agree,Disagree,Disagree,Disagree,Not Sure,Agree,Not Sure,Disagree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Disagree,patient,the workload and the language,Low Value,59.4,33.3,41.7,62.5,50
Male,Statistics,,I would prefer not to say,Heterosexual,Two-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.7,4,12,20,Often,Rarely,Always,Always,Never,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Not Sure,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Agree,Not Sure,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,"My friends and family have been the driving force that have helped me succeed at UCLA. Rather than feeling obligated about delivering results, I willingly want to perform well because of them. ",Large class sizes and professors who do not know how to teach well or speak english are the most critical inhibitors.,High Value,75,16.7,63.9,31.3,66.7
Female,Statistics,,Asian,Bisexual,High school or less,High school or less,Senior,Yes,Taiwan,Yes,No,Yes,Yes,3.5,NA,5,15,Sometimes,Sometimes,Always,Sometimes,Sometimes,Not Sure,Disagree,Disagree,Disagree,Not Sure,Strongly Agree,Disagree,Not Sure,Not Sure,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Not Sure,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"As a transfer student, honestly, I was pretty scared during the first quarter here, everything seems overwhelming. Luckily, I found my best friend out of my ethnicity and my english has improved. Also, some of the Professors from my major are very caring and willing to help. UCLA is stressful, but there are a lot of cool and smart people, sometimes I feel insecure because I don't feel as good as them. I'm still trying my best to success and  enjoy my time in UCLA. Overall, I like this school. ",,Average Value,53.1,58.3,55.6,56.3,58.3
Male,Stats,none,Asian,Heterosexual,Four-year College,Four-year College,Junior,Yes,China,No,No,No,Yes,3,4,10,5,Often,Rarely,Often,Always,Sometimes,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,,Disagree,Not Sure,Disagree,Disagree,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,The huge diversity at UCLA,The anxiety mainly I get from exams,Low Value,NA,25,63.9,37.5,58.3
Female,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,High school or less,Senior,No,,Yes,No,No,Yes,3.6,4.3,10,3,Never,Often,Always,Sometimes,Never,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Not Sure,Not Sure,Disagree,"Due to large class sizes and limited interactions with professors, I became more experienced in self teaching and gaining help from peers. ","My relationship with family, friends, and my significant other caused emotional stress throughout my first year at UCLA. It was difficult managing my time between academics, work, and my social life and I often had to compromise my sleep and well being. I was taking two math classes over the summer when I was going through a breakup. I had to drop the classes because it was too much for me to bear. During this time i was also going through housing issues with my roommates and this made it impossible for me to focus on my studies.",High Value,43.8,83.3,25,62.5,91.7
Male,Statistics,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,China,Yes,No,Yes,Yes,3.66,3.5,100,30,Sometimes,Rarely,Always,Sometimes,Often,Not Sure,Agree,Not Sure,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Not Sure,Disagree,Not Sure,Agree,Agree,Strongly Agree,Not Sure,Not Sure,Agree,"Study/ get along with people who are well performed in their academic and social field, and encourage each other before hw deadline and finals.",optimistic and brave to talk with people & face the trouble.,Average Value,50,50,50,68.8,41.7
Male,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,Yes,China,No,No,No,Yes,3.84,3.98,8,2,Always,Sometimes,Always,Sometimes,Rarely,Not Sure,Agree,Agree,Disagree,Strongly Disagree,Disagree,Not Sure,Agree,Disagree,Not Sure,Disagree,Not Sure,Agree,Agree,Not Sure,Disagree,Not Sure,Not Sure,Not Sure,Agree,Not Sure,Disagree,Not Sure,Agree,"Mentor, Friends, Advice",Prejudice,Low Value,59.4,16.7,55.6,37.5,41.7
Female,Statistics,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,Singapore,No,Yes,No,Yes,3.6,NA,35,5,Rarely,Sometimes,Always,Sometimes,Sometimes,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Not Sure,Agree,Not Sure,Agree,Not Sure,Disagree,Agree,Not Sure,Agree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Not Sure,Agree,"Trying to get work experience and internship experience early made me a better candidate when I was recruiting. Socially and emotionally, I have many friends who understand that I am busy and have to stay in at times but they never stop asking me to hang out with them just in case I am free!","I think it was very difficult to juggling having a part-time job and an internship and classes. Especially being an international student, I face many roadblocks because of my visa - like having to take an extra class because of my internship or I am unable to take a quarter off even if I was given a good fulltime internship opportunity and I think I have been held back a lot in that aspect.",Average Value,53.1,41.7,77.8,43.8,16.7
Male,Stats,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,China,Yes,No,Yes,Yes,3.3,3.8,20,5,Sometimes,Never,Always,Sometimes,Sometimes,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,Agree,Agree,Agree,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Not Sure,keep hard working,culture background,Low Value,53.1,83.3,47.2,50,50
Male,Statistics,N/A,Latino/Hispanic and Native American,Heterosexual,High school or less,High school or less,Fifth Year,No,N/A,No,Yes,Yes,Yes,3.091,4,20,2,Sometimes,Often,Always,Sometimes,Sometimes,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Not Sure,Not Sure,Strongly Agree,Agree,Agree,Not Sure,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Not Sure,Strongly Agree,Agree,Strongly Agree,Strongly Agree,"Cultural-based student organizations and clubs on campus, AAP, CAPS, CAE.","Lack of adequate racial, ethnic, and socioeconomic diversity in the student body and in the faculty for STEM. Lack of understanding for people from marginalized groups and classes. Excluded, belittled, and disparaged by my white peers several times during my first year, which is why I have not sought their friendship in the years since then. During my second year when I was in a lab group with two white students and one other Latino student, the white students would hoard the lab materials and do the labs on their own, and would not let us use the equipment until they were done with the problems they were working on. They also refused to share the lab's findings with us, so my Latino lab mate and I would have to wait until the second half of class to rush through the lab on our own and turn in our results. As for the very few times (I think just once?) that they did let us see their results, they just held the lab in front of our faces and counted down from 10 before turning in the lab and declaring ""and it's gone!"", knowing we weren't able to copy everything down.",Average Value,56.3,91.7,47.2,75,91.7
Female,Statistics,None,Asian,Junior,No,Yes,3.2,No,Yes,High School or Less,High School or Less,"some concepts are just impossible to understand. even though I try, brain does not cooperate at all.",it has given depression to me.,"some TA are very mean to students and whenever that happens, I feel like UCLA is not helpful. ",extend office hours of TA and professors.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,N/A,Asian,Junior,No,No,3.45,Yes,No,High School or Less,Four year college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,,Asian,Senior,No,Yes,3.7,No,Yes,Two year college,High School or Less,Real Analysis class.,"Peer pressure, if I did a small mistake that other people did not during exams, I would feel so stressful.",Join different events and clubs.,Maybe professors and TAs could explain more details about the concept behind.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,music industry,"Asian, China",Sophmore,No,No,3.6,No,Yes,High School or Less,High School or Less,It is slightly intimidating as that a lot of people are very hard working and smart.,"Since everyone works really hard in STEM majors, it is hard to balance social life with school.",I feel like it is hard to meet people in your major until upper division classes.,Maybe form more major related organizations to guide underclassmen in terms of classes and career.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,Math,"Caucasian, Latino/Hispanic",Junior,No,No,2.9,No,No,High School or Less,Graduate or professional degree,"Throughout my academic career, I was always struggling with procrastination. During a few of my quarters here when my classes were easier in terms of topics and work load, I was a little better with procrastinating and I finished assignments and studying ahead of time. When my classes were more difficult, my procrastinating habits got out of control.","I never had too much of a problem with emotional, social, or cultural issues. At times in my statistics and math classes, I felt like the minority since it felt that nearly everyone was Asian and they all had their cliques. Additionally, it felt that some of my classmates were so much smarter than I was, and that it was hopeless to even try to get on their level.",I joined the campus tour guides program my second year and that greatly improved my experience here at UCLA. I was able to meet so many nice and welcoming people who organized a lot of events together.,"I know a lot of people who deal with procrastinating as a problem, I know that UCLA's CAPS (Counseling and Psychological Services) holds a number events that deal with handling procrastination, so perhaps make those more accessible to students. Mental health in general could be holding many STEM majors back due to the high intensity and stress, so more counseling and psychological help would go a long way perhaps. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,None,Asian,Senior,No,No,1.8,Yes,Yes,Two year college,High School or Less,Too much material too fast.,Being afraid to seek help which caused me to drop out of college.,Joining a Fraternity and other clubs around UCLA.,More tutoring sessions and more homework assignments to help us practice more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,None,Asian,Senior,No,No,3,Yes,No,Two year college,Four year college,"The workload as a stem major is certainly challenging, but at the same time it is what needs to be done. ",My time at UCLA I haven't seen many of these issues.,"I was able to immediately make friends here, with people from all different majors and backgrounds. I have always felt like I belonged here at UCLA ",I do believe the workload is intense but I think that comes with the price of being on the quarter system. However I think moving to the semester system wont help that really.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,,Asian,Senior,No,Yes,3.2,No,No,High School or Less,Graduate or professional degree,Create more classes for prerequisite Math classes,pressure to improve GPA in order to find a job,not really,Provide more class schedule times every quarte (at least 3) so students can have a more flexible schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,,"Caucasian, Latino/Hispanic",Senior,No,Yes,3,Yes,No,Graduate or professional degree,Graduate or professional degree,"Personally, as a visual learner, some teachers spend too much time on definitions and not enough time on writing down examples that help me to visualize the definitions.","The culture of competition between other STEM UCLA students (and the pressure of getting good grades as UCLA students) make the curves in classes difficult to deal with, especially in classes with difficult exams where the teachers HAVE to set a curve. Many STEM major students have a generalization of being quiet and not extremely willing to talk, which makes it difficult sometimes to form study groups.","Being part of a transfer floor and getting to know each other over the struggles we made to get here and finding a club that I can associate myself with helped me feel like I belong here. However, the INTENSE competition within STEM classes makes me feel less like I belong here, because of being on the average range of the spectrum of STEM students (not great grades, but not bad ones either; between a B- and C+ range; even though I get an average A in a GE class), ALMOST feeling like I am out of UCLAs STEM major league","With the issue of STEM major students being generally quiet and since there is a need in the “real world” to collaborate on teams more often, there should be AT LEAST 5-10 minutes spent each class for people to work IN GROUPS (assigned or self-forming) to inspire cooperation instead of competition between UCLA STEM major students",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
